2023-05-30 15:22:52,388 INFO  Logger.cs: 70 - 
2023-05-30 16:31:01,521 INFO  ExportHelperExtension.cs: 1136 - Found 29 in RL-wheel^robot assy-1
2023-05-30 16:31:01,521 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in RL-wheel^robot assy-1
2023-05-30 16:31:01,522 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ODR_REV1_ASSY_REV2-1-1
2023-05-30 16:31:01,526 INFO  ExportHelperExtension.cs: 1136 - Found 359 in ODR_REV1_ASSY_REV2-1-1
2023-05-30 16:31:01,531 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ODR_REV1_ASSY_REV2-1-1
2023-05-30 16:31:01,532 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from floor-1
2023-05-30 16:31:01,533 INFO  ExportHelperExtension.cs: 1136 - Found 27 in floor-1
2023-05-30 16:31:01,534 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in floor-1
2023-05-30 16:31:01,534 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot assy.SLDASM
2023-05-30 16:31:01,535 INFO  ExportHelperExtension.cs: 1136 - Found 50 in robot assy.SLDASM
2023-05-30 16:31:01,536 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot assy.SLDASM
2023-05-30 16:31:01,537 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-05-30 16:31:01,538 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2023-05-30 16:31:01,538 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LF_wheel^robot assy-1
2023-05-30 16:31:01,539 INFO  ExportHelperExtension.cs: 1136 - Found 29 in LF_wheel^robot assy-1
2023-05-30 16:31:01,540 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LF_wheel^robot assy-1
2023-05-30 16:31:01,540 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FR-joint^robot assy-1
2023-05-30 16:31:01,541 INFO  ExportHelperExtension.cs: 1136 - Found 55 in FR-joint^robot assy-1
2023-05-30 16:31:01,542 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in FR-joint^robot assy-1
2023-05-30 16:31:01,544 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FR-wheel^robot assy-1
2023-05-30 16:31:01,544 INFO  ExportHelperExtension.cs: 1136 - Found 29 in FR-wheel^robot assy-1
2023-05-30 16:31:01,545 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FR-wheel^robot assy-1
2023-05-30 16:31:01,546 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RR-wheel^robot assy-1
2023-05-30 16:31:01,547 INFO  ExportHelperExtension.cs: 1136 - Found 29 in RR-wheel^robot assy-1
2023-05-30 16:31:01,548 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RR-wheel^robot assy-1
2023-05-30 16:31:01,549 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FL-joint^robot assy-1
2023-05-30 16:31:01,550 INFO  ExportHelperExtension.cs: 1136 - Found 55 in FL-joint^robot assy-1
2023-05-30 16:31:01,561 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in FL-joint^robot assy-1
2023-05-30 16:31:01,561 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Copy of MirrorR_swerve_motor_assy2-1^robot assy-3
2023-05-30 16:31:01,751 INFO  ExportHelperExtension.cs: 1136 - Found 55 in Copy of MirrorR_swerve_motor_assy2-1^robot assy-3
2023-05-30 16:31:01,752 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Copy of MirrorR_swerve_motor_assy2-1^robot assy-3
2023-05-30 16:31:01,753 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RL-joint^robot assy-2
2023-05-30 16:31:01,754 INFO  ExportHelperExtension.cs: 1136 - Found 55 in RL-joint^robot assy-2
2023-05-30 16:31:01,755 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in RL-joint^robot assy-2
2023-05-30 16:31:01,756 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RL-wheel^robot assy-1
2023-05-30 16:31:01,756 INFO  ExportHelperExtension.cs: 1136 - Found 29 in RL-wheel^robot assy-1
2023-05-30 16:31:01,757 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RL-wheel^robot assy-1
2023-05-30 16:31:01,757 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ODR_REV1_ASSY_REV2-1-1
2023-05-30 16:31:01,759 INFO  ExportHelperExtension.cs: 1136 - Found 359 in ODR_REV1_ASSY_REV2-1-1
2023-05-30 16:31:01,761 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in ODR_REV1_ASSY_REV2-1-1
2023-05-30 16:31:01,761 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from floor-1
2023-05-30 16:31:01,762 INFO  ExportHelperExtension.cs: 1136 - Found 27 in floor-1
2023-05-30 16:31:01,763 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in floor-1
2023-05-30 16:31:02,322 INFO  SwAddin.cs: 339 - Loading config tree
2023-05-30 16:31:02,325 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-05-30 16:31:02,329 INFO  SwAddin.cs: 344 - Showing property manager
2023-05-30 16:31:17,901 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:31:39,986 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2023-05-30 16:31:40,039 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:32:16,397 INFO  SwAddin.cs: 294 - Assembly export called for file robot assy.SLDASM
2023-05-30 16:32:16,398 INFO  SwAddin.cs: 299 - Save is required
2023-05-30 16:32:16,399 INFO  SwAddin.cs: 313 - Saving assembly
2023-05-30 16:32:19,718 INFO  SwAddin.cs: 316 - Opening property manager
2023-05-30 16:32:19,718 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot assy.SLDASM
2023-05-30 16:32:19,719 INFO  ExportHelperExtension.cs: 1136 - Found 51 in robot assy.SLDASM
2023-05-30 16:32:19,720 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot assy.SLDASM
2023-05-30 16:32:19,720 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-05-30 16:32:19,721 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2023-05-30 16:32:19,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LF_wheel^robot assy-1
2023-05-30 16:32:19,722 INFO  ExportHelperExtension.cs: 1136 - Found 29 in LF_wheel^robot assy-1
2023-05-30 16:32:19,723 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in LF_wheel^robot assy-1
2023-05-30 16:32:19,723 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FR-joint^robot assy-1
2023-05-30 16:32:19,724 INFO  ExportHelperExtension.cs: 1136 - Found 55 in FR-joint^robot assy-1
2023-05-30 16:32:19,727 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in FR-joint^robot assy-1
2023-05-30 16:32:19,729 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FR-wheel^robot assy-1
2023-05-30 16:32:19,730 INFO  ExportHelperExtension.cs: 1136 - Found 29 in FR-wheel^robot assy-1
2023-05-30 16:32:19,731 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in FR-wheel^robot assy-1
2023-05-30 16:32:19,732 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RR-wheel^robot assy-1
2023-05-30 16:32:19,733 INFO  ExportHelperExtension.cs: 1136 - Found 29 in RR-wheel^robot assy-1
2023-05-30 16:32:19,734 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in RR-wheel^robot assy-1
2023-05-30 16:32:19,734 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FL-joint^robot assy-1
2023-05-30 16:32:19,736 INFO  ExportHelperExtension.cs: 1136 - Found 55 in FL-joint^robot assy-1
2023-05-30 16:32:19,736 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in FL-joint^robot assy-1
2023-05-30 16:32:19,736 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Copy of MirrorR_swerve_motor_assy2-1^robot assy-3
2023-05-30 16:32:19,737 INFO  ExportHelperExtension.cs: 1136 - Found 55 in Copy of MirrorR_swerve_motor_assy2-1^robot assy-3
2023-05-30 16:32:19,739 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Copy of MirrorR_swerve_motor_assy2-1^robot assy-3
2023-05-30 16:32:19,739 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RL-joint^robot assy-2
2023-05-30 16:32:19,739 INFO  ExportHelperExtension.cs: 1136 - Found 55 in RL-joint^robot assy-2
2023-05-30 16:32:19,741 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in RL-joint^robot assy-2
2023-05-30 16:32:19,742 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RL-wheel^robot assy-1
2023-05-30 16:32:19,743 INFO  ExportHelperExtension.cs: 1136 - Found 29 in RL-wheel^robot assy-1
2023-05-30 16:32:19,744 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in RL-wheel^robot assy-1
2023-05-30 16:32:19,745 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ODR_REV1_ASSY_REV2-1-1
2023-05-30 16:32:19,747 INFO  ExportHelperExtension.cs: 1136 - Found 359 in ODR_REV1_ASSY_REV2-1-1
2023-05-30 16:32:19,752 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ODR_REV1_ASSY_REV2-1-1
2023-05-30 16:32:19,753 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from floor-1
2023-05-30 16:32:19,753 INFO  ExportHelperExtension.cs: 1136 - Found 27 in floor-1
2023-05-30 16:32:19,755 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in floor-1
2023-05-30 16:32:19,756 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot assy.SLDASM
2023-05-30 16:32:19,756 INFO  ExportHelperExtension.cs: 1136 - Found 51 in robot assy.SLDASM
2023-05-30 16:32:19,758 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot assy.SLDASM
2023-05-30 16:32:19,759 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-05-30 16:32:19,759 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2023-05-30 16:32:19,760 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LF_wheel^robot assy-1
2023-05-30 16:32:19,761 INFO  ExportHelperExtension.cs: 1136 - Found 29 in LF_wheel^robot assy-1
2023-05-30 16:32:19,762 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LF_wheel^robot assy-1
2023-05-30 16:32:19,762 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FR-joint^robot assy-1
2023-05-30 16:32:19,763 INFO  ExportHelperExtension.cs: 1136 - Found 55 in FR-joint^robot assy-1
2023-05-30 16:32:19,764 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in FR-joint^robot assy-1
2023-05-30 16:32:19,765 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FR-wheel^robot assy-1
2023-05-30 16:32:19,766 INFO  ExportHelperExtension.cs: 1136 - Found 29 in FR-wheel^robot assy-1
2023-05-30 16:32:19,767 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FR-wheel^robot assy-1
2023-05-30 16:32:19,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RR-wheel^robot assy-1
2023-05-30 16:32:19,768 INFO  ExportHelperExtension.cs: 1136 - Found 29 in RR-wheel^robot assy-1
2023-05-30 16:32:19,769 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RR-wheel^robot assy-1
2023-05-30 16:32:19,769 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FL-joint^robot assy-1
2023-05-30 16:32:19,770 INFO  ExportHelperExtension.cs: 1136 - Found 55 in FL-joint^robot assy-1
2023-05-30 16:32:19,771 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in FL-joint^robot assy-1
2023-05-30 16:32:19,772 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Copy of MirrorR_swerve_motor_assy2-1^robot assy-3
2023-05-30 16:32:19,773 INFO  ExportHelperExtension.cs: 1136 - Found 55 in Copy of MirrorR_swerve_motor_assy2-1^robot assy-3
2023-05-30 16:32:19,774 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Copy of MirrorR_swerve_motor_assy2-1^robot assy-3
2023-05-30 16:32:19,775 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RL-joint^robot assy-2
2023-05-30 16:32:19,775 INFO  ExportHelperExtension.cs: 1136 - Found 55 in RL-joint^robot assy-2
2023-05-30 16:32:19,777 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in RL-joint^robot assy-2
2023-05-30 16:32:19,778 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RL-wheel^robot assy-1
2023-05-30 16:32:19,778 INFO  ExportHelperExtension.cs: 1136 - Found 29 in RL-wheel^robot assy-1
2023-05-30 16:32:19,779 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RL-wheel^robot assy-1
2023-05-30 16:32:19,780 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ODR_REV1_ASSY_REV2-1-1
2023-05-30 16:32:19,781 INFO  ExportHelperExtension.cs: 1136 - Found 359 in ODR_REV1_ASSY_REV2-1-1
2023-05-30 16:32:19,784 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in ODR_REV1_ASSY_REV2-1-1
2023-05-30 16:32:19,785 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from floor-1
2023-05-30 16:32:19,786 INFO  ExportHelperExtension.cs: 1136 - Found 27 in floor-1
2023-05-30 16:32:19,787 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in floor-1
2023-05-30 16:32:20,290 INFO  SwAddin.cs: 339 - Loading config tree
2023-05-30 16:32:20,291 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-05-30 16:32:20,294 INFO  SwAddin.cs: 344 - Showing property manager
2023-05-30 16:32:25,954 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:32:59,958 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:33:46,072 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:33:53,719 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:34:02,769 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:34:06,942 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:34:09,523 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:34:09,781 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:34:09,998 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:34:10,500 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:34:20,085 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:35:26,698 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:35:26,699 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:35:26,747 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-30 16:36:15,339 INFO  SwAddin.cs: 294 - Assembly export called for file robot assy.SLDASM
2023-05-30 16:36:15,340 INFO  SwAddin.cs: 299 - Save is required
2023-05-30 16:36:15,340 INFO  SwAddin.cs: 313 - Saving assembly
2023-05-30 16:36:19,016 INFO  SwAddin.cs: 316 - Opening property manager
2023-05-30 16:36:19,017 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot assy.SLDASM
2023-05-30 16:36:19,017 INFO  ExportHelperExtension.cs: 1136 - Found 51 in robot assy.SLDASM
2023-05-30 16:36:19,018 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot assy.SLDASM
2023-05-30 16:36:19,021 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-05-30 16:36:19,022 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2023-05-30 16:36:19,023 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FL_wheel^robot assy-1
2023-05-30 16:36:19,024 INFO  ExportHelperExtension.cs: 1136 - Found 29 in FL_wheel^robot assy-1
2023-05-30 16:36:19,025 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in FL_wheel^robot assy-1
2023-05-30 16:36:19,026 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FR-joint^robot assy-1
2023-05-30 16:36:19,026 INFO  ExportHelperExtension.cs: 1136 - Found 55 in FR-joint^robot assy-1
2023-05-30 16:36:19,027 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in FR-joint^robot assy-1
2023-05-30 16:36:19,028 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FR-wheel^robot assy-1
2023-05-30 16:36:19,028 INFO  ExportHelperExtension.cs: 1136 - Found 29 in FR-wheel^robot assy-1
2023-05-30 16:36:19,029 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in FR-wheel^robot assy-1
2023-05-30 16:36:19,030 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RR-wheel^robot assy-1
2023-05-30 16:36:19,030 INFO  ExportHelperExtension.cs: 1136 - Found 29 in RR-wheel^robot assy-1
2023-05-30 16:36:19,031 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in RR-wheel^robot assy-1
